"long","lat","value"
-188.295247993272,88.6922707074699,0.0053838650938987
-186.435247993272,88.6922707074699,0.0052551157872472
-184.575247993272,88.6922707074699,0.00515758852436542
-182.715247993272,88.6922707074699,0.00522734620647368
-180.855247993272,88.6922707074699,0.00529710388858195
-178.995247993272,88.6922707074699,0.0257817112334833
-177.135247993272,88.6922707074699,0.0255979525083575
-175.275247993272,88.6922707074699,0.025286040442352
-173.415247993272,88.6922707074699,0.0248514660326747
-171.555247993272,88.6922707074699,0.0244168916229974
-169.695247993272,88.6922707074699,0.0239823172133202
-167.835247993272,88.6922707074699,0.0235477428036429
-165.975247993272,88.6922707074699,0.0231131683939656
-164.115247993272,88.6922707074699,0.0226785939842883
-162.255247993272,88.6922707074699,0.022244019574611
-160.395247993272,88.6922707074699,0.0218094451649337
-158.535247993272,88.6922707074699,0.0213748707552564
-156.675247993272,88.6922707074699,0.0209402963455791
-154.815247993272,88.6922707074699,0.0205057219359019
-152.955247993272,88.6922707074699,0.0203378842261283
-151.095247993272,88.6922707074699,0.0202818916115653
-149.235247993272,88.6922707074699,0.0202258989970023
-147.375247993272,88.6922707074699,0.0201699063824393
-145.515247993272,88.6922707074699,0.0201139137678763
-143.655247993272,88.6922707074699,0.0200579211533132
-141.795247993272,88.6922707074699,0.0200019285387502
-139.935247993272,88.6922707074699,0.0199459359241872
-138.075247993272,88.6922707074699,0.0198899433096242
-136.215247993272,88.6922707074699,0.0198339506950612
-134.355247993272,88.6922707074699,0.0197779580804981
-132.495247993272,88.6922707074699,0.0197219654659351
-130.635247993272,88.6922707074699,0.0188007451611343
-128.775247993272,88.6922707074699,0.0177814513031139
-126.915247993272,88.6922707074699,0.0167621574450935
-125.055247993272,88.6922707074699,0.0157428635870731
-123.195247993272,88.6922707074699,0.0147235697290528
-121.335247993272,88.6922707074699,0.0137042758710324
-119.475247993272,88.6922707074699,0.0126849820130121
-117.615247993272,88.6922707074699,0.0116656881549917
-115.755247993272,88.6922707074699,0.0106463942969713
-113.895247993272,88.6922707074699,0.00962710043895097
-112.035247993272,88.6922707074699,0.00860780658093059
-110.175247993272,88.6922707074699,0.00767669776458451
-108.315247993272,88.6922707074699,0.0076178987984313
-106.455247993272,88.6922707074699,0.00755909983227808
-104.595247993272,88.6922707074699,0.00750030086612487
-102.735247993272,88.6922707074699,0.00744150189997165
-100.875247993272,88.6922707074699,0.00738270293381844
-99.0152479932721,88.6922707074699,0.00732390396766523
-97.1552479932721,88.6922707074699,0.00726510500151201
-95.2952479932721,88.6922707074699,0.0072063060353588
-93.4352479932721,88.6922707074699,0.00714750706920558
-91.5752479932721,88.6922707074699,0.00708870810305237
-89.7152479932721,88.6922707074699,0.00702990913689915
-87.8552479932721,88.6922707074699,0.00738162106911064
-85.9952479932721,88.6922707074699,0.00876102099785349
-84.1352479932721,88.6922707074699,0.0101404209265963
-82.2752479932721,88.6922707074699,0.0115198208553392
-80.4152479932721,88.6922707074699,0.0128992207840821
-78.5552479932721,88.6922707074699,0.0142786207128249
-76.6952479932721,88.6922707074699,0.0156580206415677
-74.8352479932721,88.6922707074699,0.0170374205703106
-72.9752479932721,88.6922707074699,0.0184168204990534
-71.1152479932721,88.6922707074699,0.0197962204277963
-69.2552479932721,88.6922707074699,0.0211756203565392
-67.3952479932721,88.6922707074699,0.022555020285282
-65.5352479932721,88.6922707074699,0.023330936676182
-63.6752479932721,88.6922707074699,0.0234506016520813
-61.8152479932721,88.6922707074699,0.0235702666279807
-59.9552479932721,88.6922707074699,0.02368993160388
-58.0952479932722,88.6922707074699,0.0238095965797794
-56.2352479932721,88.6922707074699,0.0239292615556787
-54.3752479932722,88.6922707074699,0.0240489265315781
-52.5152479932721,88.6922707074699,0.0241685915074774
-50.6552479932722,88.6922707074699,0.0242882564833767
-48.7952479932721,88.6922707074699,0.0244079214592761
-46.9352479932721,88.6922707074699,0.0245275864351754
-45.0752479932721,88.6922707074699,0.0246472514110748
-43.2152479932721,88.6922707074699,0.0245651171605205
-41.3552479932721,88.6922707074699,0.0243847882947336
-39.4952479932721,88.6922707074699,0.0242044594289467
-37.6352479932721,88.6922707074699,0.0240241305631599
-35.7752479932721,88.6922707074699,0.023843801697373
-33.9152479932721,88.6922707074699,0.0236634728315861
-32.0552479932721,88.6922707074699,0.0234831439657992
-30.1952479932721,88.6922707074699,0.0233028151000124
-28.3352479932721,88.6922707074699,0.0231224862342255
-26.4752479932721,88.6922707074699,0.0229421573684386
-24.6152479932721,88.6922707074699,0.0227618285026518
-22.7552479932721,88.6922707074699,0.0225814996368649
-20.8952479932721,88.6922707074699,0.0220609976356368
