iucn_sid,stressor,range_km2,impact_km2,incr2_km2,incr3_km2,decr2_km2,decr3_km2
39352,cum_climate,11158103.200449178,0,NA,NA,NA,NA
39352,cum_fishing,11158103.200449178,7251777.425162735,891541.8822459283,155291.0579478304,688384.4565223552,92588.15955079715
39352,cum_land-based,11158103.200449178,0,NA,NA,NA,NA
39352,cum_ocean,11158103.200449178,0,NA,NA,NA,NA
39352,dem_dest,11158103.200449178,3626300.450295578,161143.58461950382,9957.67852532239,199515.0967852475,31051.050945879422
39352,dem_nondest_hb,11158103.200449178,NA,NA,NA,NA,NA
39352,dem_nondest_lb,11158103.200449178,NA,NA,NA,NA,NA
39352,direct_human,11158103.200449178,NA,NA,NA,NA,NA
39352,light,11158103.200449178,NA,NA,NA,NA,NA
39352,nutrient,11158103.200449178,NA,NA,NA,NA,NA
39352,oa,11158103.200449178,NA,NA,NA,NA,NA
39352,organic,11158103.200449178,NA,NA,NA,NA,NA
39352,pel_hb,11158103.200449178,3864422.836956036,315453.98201566475,39736.40313094601,287162.4035072694,59182.82453129593
39352,pel_lb,11158103.200449178,6953688.034798371,100049.21416231598,5077.9532415011045,120781.06073391359,4275.435771670666
39352,shipping,11158103.200449178,NA,NA,NA,NA,NA
39352,slr,11158103.200449178,NA,NA,NA,NA,NA
39352,sst,11158103.200449178,NA,NA,NA,NA,NA
39353,art_fish,629422.5644814287,11179.35637943462,8009.4560785986905,0,0,0
39353,cum_all,629422.5644814287,11179.35637943462,8009.4560785986905,0,0,0
39353,cum_climate,629422.5644814287,0,NA,NA,NA,NA
39353,cum_fishing,629422.5644814287,11179.35637943462,8009.4560785986905,0,0,0
39353,cum_land-based,629422.5644814287,0,NA,NA,NA,NA
39353,cum_ocean,629422.5644814287,0,NA,NA,NA,NA
39353,dem_dest,629422.5644814287,NA,NA,NA,NA,NA
39353,dem_nondest_hb,629422.5644814287,NA,NA,NA,NA,NA
39353,dem_nondest_lb,629422.5644814287,NA,NA,NA,NA,NA
39353,direct_human,629422.5644814287,NA,NA,NA,NA,NA
39353,light,629422.5644814287,NA,NA,NA,NA,NA
39353,nutrient,629422.5644814287,NA,NA,NA,NA,NA
39353,oa,629422.5644814287,NA,NA,NA,NA,NA
39353,organic,629422.5644814287,NA,NA,NA,NA,NA
39353,pel_hb,629422.5644814287,NA,NA,NA,NA,NA
39353,pel_lb,629422.5644814287,NA,NA,NA,NA,NA
39353,shipping,629422.5644814287,NA,NA,NA,NA,NA
39353,slr,629422.5644814287,NA,NA,NA,NA,NA
39353,sst,629422.5644814287,NA,NA,NA,NA,NA
39358,art_fish,3562864.8945652544,505671.57778596965,78877.24921477637,0,98243.3315506569,1987.5187535139216
39358,cum_all,3562864.8945652544,1747917.0826374537,175298.1064103765,2882.60078412976,165426.0064139803,6684.734652125882
39358,cum_climate,3562864.8945652544,0,NA,NA,NA,NA
39358,cum_fishing,3562864.8945652544,1747917.0826374537,175298.1064103765,2882.60078412976,165426.0064139803,6684.734652125882
39358,cum_land-based,3562864.8945652544,0,NA,NA,NA,NA
39358,cum_ocean,3562864.8945652544,0,NA,NA,NA,NA
39358,dem_dest,3562864.8945652544,1344565.17101647,36907.94385951735,2689.6123621531533,75930.02785244348,6142.4459282836915
39358,dem_nondest_hb,3562864.8945652544,1248578.3194626276,82924.7665185388,192.98842197660667,17859.724773850914,0
39358,dem_nondest_lb,3562864.8945652544,NA,NA,NA,NA,NA
39358,direct_human,3562864.8945652544,NA,NA,NA,NA,NA
39358,light,3562864.8945652544,NA,NA,NA,NA,NA
39358,nutrient,3562864.8945652544,NA,NA,NA,NA,NA
39358,oa,3562864.8945652544,NA,NA,NA,NA,NA
39358,organic,3562864.8945652544,NA,NA,NA,NA,NA
39358,pel_hb,3562864.8945652544,NA,NA,NA,NA,NA
39358,pel_lb,3562864.8945652544,NA,NA,NA,NA,NA
39358,shipping,3562864.8945652544,NA,NA,NA,NA,NA
39358,slr,3562864.8945652544,NA,NA,NA,NA,NA
39358,sst,3562864.8945652544,NA,NA,NA,NA,NA
39359,art_fish,2334138.1849508784,NA,NA,NA,NA,NA
39359,cum_all,2334138.1849508784,1195002.6380702099,29379.648958822836,2590.935034906109,45285.038538185676,4488.50896714512
39359,cum_climate,2334138.1849508784,0,NA,NA,NA,NA
39359,cum_fishing,2334138.1849508784,1195002.6380702099,29379.648958822836,2590.935034906109,45285.038538185676,4488.50896714512
39359,cum_land-based,2334138.1849508784,0,NA,NA,NA,NA
39359,cum_ocean,2334138.1849508784,0,NA,NA,NA,NA
39359,dem_dest,2334138.1849508784,1170900.0435257782,29379.648958822836,2590.935034906109,44993.372782663995,4196.843211623443
39359,dem_nondest_hb,2334138.1849508784,NA,NA,NA,NA,NA
39359,dem_nondest_lb,2334138.1849508784,NA,NA,NA,NA,NA
39359,direct_human,2334138.1849508784,NA,NA,NA,NA,NA
39359,light,2334138.1849508784,NA,NA,NA,NA,NA
39359,nutrient,2334138.1849508784,NA,NA,NA,NA,NA
39359,oa,2334138.1849508784,NA,NA,NA,NA,NA
39359,organic,2334138.1849508784,NA,NA,NA,NA,NA
39359,pel_hb,2334138.1849508784,135663.00036980564,0,0,291.665755521677,291.665755521677
39359,pel_lb,2334138.1849508784,NA,NA,NA,NA,NA
39359,shipping,2334138.1849508784,NA,NA,NA,NA,NA
39359,slr,2334138.1849508784,NA,NA,NA,NA,NA
39359,sst,2334138.1849508784,NA,NA,NA,NA,NA
39360,art_fish,8552.61806154043,NA,NA,NA,NA,NA
39360,cum_all,8552.61806154043,615.6417891233712,0,0,0,0
39360,cum_climate,8552.61806154043,0,NA,NA,NA,NA
39360,cum_fishing,8552.61806154043,615.6417891233712,0,0,0,0
39360,cum_land-based,8552.61806154043,0,NA,NA,NA,NA
39360,cum_ocean,8552.61806154043,0,NA,NA,NA,NA
39360,dem_dest,8552.61806154043,NA,NA,NA,NA,NA
39360,dem_nondest_hb,8552.61806154043,NA,NA,NA,NA,NA
39360,dem_nondest_lb,8552.61806154043,615.6417891233712,0,0,0,0
39360,direct_human,8552.61806154043,NA,NA,NA,NA,NA
39360,light,8552.61806154043,NA,NA,NA,NA,NA
39360,nutrient,8552.61806154043,NA,NA,NA,NA,NA
39360,oa,8552.61806154043,NA,NA,NA,NA,NA
39360,organic,8552.61806154043,NA,NA,NA,NA,NA
39360,pel_hb,8552.61806154043,NA,NA,NA,NA,NA
39360,pel_lb,8552.61806154043,NA,NA,NA,NA,NA
39360,shipping,8552.61806154043,NA,NA,NA,NA,NA
39360,slr,8552.61806154043,NA,NA,NA,NA,NA
39360,sst,8552.61806154043,NA,NA,NA,NA,NA
39361,art_fish,120735.65168506656,39714.57184397258,25668.333174153377,8394.559666601368,0,0
39361,cum_all,120735.65168506656,39714.57184397258,25668.333174153377,8394.559666601368,0,0
39361,cum_climate,120735.65168506656,0,NA,NA,NA,NA
39361,cum_fishing,120735.65168506656,39714.57184397258,25668.333174153377,8394.559666601368,0,0
39361,cum_land-based,120735.65168506656,0,NA,NA,NA,NA
39361,cum_ocean,120735.65168506656,0,NA,NA,NA,NA
39361,dem_dest,120735.65168506656,NA,NA,NA,NA,NA
39361,dem_nondest_hb,120735.65168506656,NA,NA,NA,NA,NA
39361,dem_nondest_lb,120735.65168506656,NA,NA,NA,NA,NA
39361,direct_human,120735.65168506656,NA,NA,NA,NA,NA
39361,light,120735.65168506656,NA,NA,NA,NA,NA
39361,nutrient,120735.65168506656,NA,NA,NA,NA,NA
39361,oa,120735.65168506656,NA,NA,NA,NA,NA
39361,organic,120735.65168506656,NA,NA,NA,NA,NA
39361,pel_hb,120735.65168506656,NA,NA,NA,NA,NA
39361,pel_lb,120735.65168506656,NA,NA,NA,NA,NA
39361,shipping,120735.65168506656,NA,NA,NA,NA,NA
39361,slr,120735.65168506656,NA,NA,NA,NA,NA
39361,sst,120735.65168506656,NA,NA,NA,NA,NA
39362,art_fish,273635.7490778061,11585.417993736666,3282.549654013254,2106.2808637058515,0,0
39362,cum_all,273635.7490778061,25310.300375762698,4171.518933912514,2106.2808637058515,0,0
39362,cum_climate,273635.7490778061,0,NA,NA,NA,NA
39362,cum_fishing,273635.7490778061,25310.300375762698,4171.518933912514,2106.2808637058515,0,0
39362,cum_land-based,273635.7490778061,0,NA,NA,NA,NA
39362,cum_ocean,273635.7490778061,0,NA,NA,NA,NA
39362,dem_dest,273635.7490778061,NA,NA,NA,NA,NA
39362,dem_nondest_hb,273635.7490778061,23183.061495204514,888.9692798992595,0,0,0
39362,dem_nondest_lb,273635.7490778061,NA,NA,NA,NA,NA
39362,direct_human,273635.7490778061,NA,NA,NA,NA,NA
39362,light,273635.7490778061,NA,NA,NA,NA,NA
39362,nutrient,273635.7490778061,NA,NA,NA,NA,NA
39362,oa,273635.7490778061,NA,NA,NA,NA,NA
39362,organic,273635.7490778061,NA,NA,NA,NA,NA
39362,pel_hb,273635.7490778061,NA,NA,NA,NA,NA
39362,pel_lb,273635.7490778061,NA,NA,NA,NA,NA
39362,shipping,273635.7490778061,NA,NA,NA,NA,NA
39362,slr,273635.7490778061,NA,NA,NA,NA,NA
39362,sst,273635.7490778061,NA,NA,NA,NA,NA
39365,art_fish,4752795.69248812,1656830.0413432547,691735.9930552848,3036.2929371043,62646.137081841414,2483.5251859418663
39365,cum_all,4752795.69248812,1656830.0413432547,691735.9930552848,3036.2929371043,62646.137081841414,2483.5251859418663
39365,cum_climate,4752795.69248812,0,NA,NA,NA,NA
39365,cum_fishing,4752795.69248812,1656830.0413432547,691735.9930552848,3036.2929371043,62646.137081841414,2483.5251859418663
39365,cum_land-based,4752795.69248812,0,NA,NA,NA,NA
39365,cum_ocean,4752795.69248812,0,NA,NA,NA,NA
39365,dem_dest,4752795.69248812,NA,NA,NA,NA,NA
39365,dem_nondest_hb,4752795.69248812,NA,NA,NA,NA,NA
39365,dem_nondest_lb,4752795.69248812,NA,NA,NA,NA,NA
39365,direct_human,4752795.69248812,NA,NA,NA,NA,NA
39365,light,4752795.69248812,NA,NA,NA,NA,NA
39365,nutrient,4752795.69248812,NA,NA,NA,NA,NA
39365,oa,4752795.69248812,NA,NA,NA,NA,NA
39365,organic,4752795.69248812,NA,NA,NA,NA,NA
39365,pel_hb,4752795.69248812,NA,NA,NA,NA,NA
39365,pel_lb,4752795.69248812,NA,NA,NA,NA,NA
39365,shipping,4752795.69248812,NA,NA,NA,NA,NA
39365,slr,4752795.69248812,NA,NA,NA,NA,NA
39365,sst,4752795.69248812,NA,NA,NA,NA,NA
39367,art_fish,2164792.1559661087,892650.9108437938,303958.5088832545,0,730.9108944072374,75.09956458619926
39367,cum_all,2164792.1559661087,892650.9108437938,303958.5088832545,0,730.9108944072374,75.09956458619926
39367,cum_climate,2164792.1559661087,0,NA,NA,NA,NA
39367,cum_fishing,2164792.1559661087,892650.9108437938,303958.5088832545,0,730.9108944072374,75.09956458619926
39367,cum_land-based,2164792.1559661087,0,NA,NA,NA,NA
39367,cum_ocean,2164792.1559661087,0,NA,NA,NA,NA
39367,dem_dest,2164792.1559661087,NA,NA,NA,NA,NA
39367,dem_nondest_hb,2164792.1559661087,NA,NA,NA,NA,NA
39367,dem_nondest_lb,2164792.1559661087,NA,NA,NA,NA,NA
39367,direct_human,2164792.1559661087,NA,NA,NA,NA,NA
39367,light,2164792.1559661087,NA,NA,NA,NA,NA
39367,nutrient,2164792.1559661087,NA,NA,NA,NA,NA
39367,oa,2164792.1559661087,NA,NA,NA,NA,NA
39367,organic,2164792.1559661087,NA,NA,NA,NA,NA
39367,pel_hb,2164792.1559661087,NA,NA,NA,NA,NA
39367,pel_lb,2164792.1559661087,NA,NA,NA,NA,NA
39367,shipping,2164792.1559661087,NA,NA,NA,NA,NA
39367,slr,2164792.1559661087,NA,NA,NA,NA,NA
39367,sst,2164792.1559661087,NA,NA,NA,NA,NA
39368,art_fish,8280972.446812437,NA,NA,NA,NA,NA
39368,cum_all,8280972.446812437,4153500.2797670667,189441.27594208805,11706.799838321938,132548.98811285957,17961.021890992655
39368,cum_climate,8280972.446812437,0,NA,NA,NA,NA
39368,cum_fishing,8280972.446812437,4153500.2797670667,189441.27594208805,11706.799838321938,132548.98811285957,17961.021890992655
39368,cum_land-based,8280972.446812437,0,NA,NA,NA,NA
39368,cum_ocean,8280972.446812437,0,NA,NA,NA,NA
39368,dem_dest,8280972.446812437,4153500.2797670667,189441.27594208805,11706.799838321938,132548.98811285957,17961.021890992655
39368,dem_nondest_hb,8280972.446812437,NA,NA,NA,NA,NA
39368,dem_nondest_lb,8280972.446812437,NA,NA,NA,NA,NA
39368,direct_human,8280972.446812437,NA,NA,NA,NA,NA
39368,light,8280972.446812437,NA,NA,NA,NA,NA
39368,nutrient,8280972.446812437,NA,NA,NA,NA,NA
39368,oa,8280972.446812437,NA,NA,NA,NA,NA
39368,organic,8280972.446812437,NA,NA,NA,NA,NA
39368,pel_hb,8280972.446812437,NA,NA,NA,NA,NA
39368,pel_lb,8280972.446812437,NA,NA,NA,NA,NA
39368,shipping,8280972.446812437,NA,NA,NA,NA,NA
39368,slr,8280972.446812437,NA,NA,NA,NA,NA
39368,sst,8280972.446812437,NA,NA,NA,NA,NA
39369,art_fish,5692291.26731159,2740830.280799773,1298153.6390569236,11988.859852783158,333130.3241177513,33710.97279111251
39369,cum_all,5692291.26731159,2740830.280799773,1298153.6390569236,11988.859852783158,333130.3241177513,33710.97279111251
39369,cum_climate,5692291.26731159,0,NA,NA,NA,NA
39369,cum_fishing,5692291.26731159,2740830.280799773,1298153.6390569236,11988.859852783158,333130.3241177513,33710.97279111251
39369,cum_land-based,5692291.26731159,0,NA,NA,NA,NA
39369,cum_ocean,5692291.26731159,0,NA,NA,NA,NA
39369,dem_dest,5692291.26731159,NA,NA,NA,NA,NA
39369,dem_nondest_hb,5692291.26731159,NA,NA,NA,NA,NA
39369,dem_nondest_lb,5692291.26731159,NA,NA,NA,NA,NA
39369,direct_human,5692291.26731159,NA,NA,NA,NA,NA
39369,light,5692291.26731159,NA,NA,NA,NA,NA
39369,nutrient,5692291.26731159,NA,NA,NA,NA,NA
39369,oa,5692291.26731159,NA,NA,NA,NA,NA
39369,organic,5692291.26731159,NA,NA,NA,NA,NA
39369,pel_hb,5692291.26731159,NA,NA,NA,NA,NA
39369,pel_lb,5692291.26731159,NA,NA,NA,NA,NA
39369,shipping,5692291.26731159,NA,NA,NA,NA,NA
39369,slr,5692291.26731159,NA,NA,NA,NA,NA
39369,sst,5692291.26731159,NA,NA,NA,NA,NA
39370,art_fish,167186165.60180655,7391791.834663919,2952199.756833965,176326.795811022,753319.3838994612,58826.53824559358
39370,cum_all,167186165.60180655,55237672.29174955,3910279.8548461837,255593.51482939257,1180939.8077173163,102403.49827293868
39370,cum_climate,167186165.60180655,0,NA,NA,NA,NA
39370,cum_fishing,167186165.60180655,55237672.29174955,3910279.8548461837,255593.51482939257,1180939.8077173163,102403.49827293868
39370,cum_land-based,167186165.60180655,0,NA,NA,NA,NA
39370,cum_ocean,167186165.60180655,0,NA,NA,NA,NA
39370,dem_dest,167186165.60180655,8342881.56021176,389864.55351179244,38476.302254728835,250471.89905842443,25311.173641160272
39370,dem_nondest_hb,167186165.60180655,4639128.132453244,160612.64816358098,42455.70600490208,104008.53318268394,38946.11118695358
39370,dem_nondest_lb,167186165.60180655,1707771.998302864,120407.30938903177,6159.9109465259835,6703.072910573645,4283.29502799029
39370,direct_human,167186165.60180655,NA,NA,NA,NA,NA
39370,light,167186165.60180655,NA,NA,NA,NA,NA
39370,nutrient,167186165.60180655,NA,NA,NA,NA,NA
39370,oa,167186165.60180655,NA,NA,NA,NA,NA
39370,organic,167186165.60180655,NA,NA,NA,NA,NA
39370,pel_hb,167186165.60180655,9638008.512162684,897503.5653157631,35629.50474059748,549403.1031947844,16218.8865858411
39370,pel_lb,167186165.60180655,54247295.88714113,287446.2099249908,11374.091300716245,158146.5880446911,10408.27595535126
39370,shipping,167186165.60180655,NA,NA,NA,NA,NA
39370,slr,167186165.60180655,NA,NA,NA,NA,NA
39370,sst,167186165.60180655,NA,NA,NA,NA,NA
39371,art_fish,333267.4245331342,267504.6554060265,66629.90711767174,0,5663.031261296516,2041.660307545817
39371,cum_all,333267.4245331342,294530.89355957735,82928.25953446841,3274.6903913956044,8865.241843361475,3082.575228518546
39371,cum_climate,333267.4245331342,0,NA,NA,NA,NA
39371,cum_fishing,333267.4245331342,293683.84031023376,77057.39458584679,3064.2369574747313,9061.723267097133,3082.575228518546
39371,cum_land-based,333267.4245331342,19733.72095759964,9504.46140931625,210.45343392087284,101.2970919496376,0
39371,cum_ocean,333267.4245331342,0,NA,NA,NA,NA
39371,dem_dest,333267.4245331342,190311.90696186663,6579.071318211723,0,633.9800601671858,633.9800601671858
39371,dem_nondest_hb,333267.4245331342,80988.76956695023,6339.800601671858,3064.2369574747313,3576.835161641472,512.5982041667407
39371,dem_nondest_lb,333267.4245331342,NA,NA,NA,NA,NA
39371,direct_human,333267.4245331342,19733.72095759964,9504.46140931625,210.45343392087284,101.2970919496376,0
39371,light,333267.4245331342,NA,NA,NA,NA,NA
39371,nutrient,333267.4245331342,NA,NA,NA,NA,NA
39371,oa,333267.4245331342,NA,NA,NA,NA,NA
39371,organic,333267.4245331342,NA,NA,NA,NA,NA
39371,pel_hb,333267.4245331342,NA,NA,NA,NA,NA
39371,pel_lb,333267.4245331342,NA,NA,NA,NA,NA
39371,shipping,333267.4245331342,NA,NA,NA,NA,NA
39371,slr,333267.4245331342,NA,NA,NA,NA,NA
39371,sst,333267.4245331342,NA,NA,NA,NA,NA
39372,art_fish,7522288.6831030985,3072739.800304503,890872.098848059,115413.18821100371,265468.23458281567,22475.72836975615
39372,cum_all,7522288.6831030985,4286530.428879025,1091237.7419072394,133757.567178098,431723.8292458073,30643.242836995876
39372,cum_climate,7522288.6831030985,0,NA,NA,NA,NA
39372,cum_fishing,7522288.6831030985,4286530.428879025,1091237.7419072394,133757.567178098,431723.8292458073,30643.242836995876
39372,cum_land-based,7522288.6831030985,0,NA,NA,NA,NA
39372,cum_ocean,7522288.6831030985,0,NA,NA,NA,NA
39372,dem_dest,7522288.6831030985,NA,NA,NA,NA,NA
39372,dem_nondest_hb,7522288.6831030985,1730084.4286758483,60297.96577310676,9469.531364959133,47581.688046569485,6082.19162668423
39372,dem_nondest_lb,7522288.6831030985,NA,NA,NA,NA,NA
39372,direct_human,7522288.6831030985,NA,NA,NA,NA,NA
39372,light,7522288.6831030985,NA,NA,NA,NA,NA
39372,nutrient,7522288.6831030985,NA,NA,NA,NA,NA
39372,oa,7522288.6831030985,NA,NA,NA,NA,NA
39372,organic,7522288.6831030985,NA,NA,NA,NA,NA
39372,pel_hb,7522288.6831030985,2970076.9467701255,276200.4865696037,12340.779914627816,162864.76190878713,3542.77837795841
39372,pel_lb,7522288.6831030985,NA,NA,NA,NA,NA
39372,shipping,7522288.6831030985,NA,NA,NA,NA,NA
39372,slr,7522288.6831030985,NA,NA,NA,NA,NA
39372,sst,7522288.6831030985,NA,NA,NA,NA,NA
39374,art_fish,201566211.77667865,7719951.615276065,2972781.4042637944,147706.0017608756,875476.6878365809,58174.219914382586
39374,cum_all,201566211.77667865,60251679.99414318,3999930.3988150707,255886.92710311335,1320112.402971987,96728.24151020902
39374,cum_climate,201566211.77667865,0,NA,NA,NA,NA
39374,cum_fishing,201566211.77667865,60251679.99414318,3999930.3988150707,255886.92710311335,1320112.402971987,96728.24151020902
39374,cum_land-based,201566211.77667865,0,NA,NA,NA,NA
39374,cum_ocean,201566211.77667865,0,NA,NA,NA,NA
39374,dem_dest,201566211.77667865,9085666.919953693,468330.5016060855,39815.86892844332,227950.7616563536,22756.915116851662
39374,dem_nondest_hb,201566211.77667865,5238709.971455128,191938.77309166876,42146.57523743614,91920.9959963557,21695.04218296287
39374,dem_nondest_lb,201566211.77667865,NA,NA,NA,NA,NA
39374,direct_human,201566211.77667865,NA,NA,NA,NA,NA
39374,light,201566211.77667865,NA,NA,NA,NA,NA
39374,nutrient,201566211.77667865,NA,NA,NA,NA,NA
39374,oa,201566211.77667865,NA,NA,NA,NA,NA
39374,organic,201566211.77667865,NA,NA,NA,NA,NA
39374,pel_hb,201566211.77667865,10267226.735797554,845532.0456355936,35304.65545419426,524489.2586871461,8356.136637804771
39374,pel_lb,201566211.77667865,59090552.49992295,328361.50157788215,14009.562134029607,168709.4293727538,3011.841920067426
39374,shipping,201566211.77667865,NA,NA,NA,NA,NA
39374,slr,201566211.77667865,NA,NA,NA,NA,NA
39374,sst,201566211.77667865,NA,NA,NA,NA,NA
39375,art_fish,8045848.803227769,NA,NA,NA,NA,NA
39375,cum_all,8045848.803227769,0,NA,NA,NA,NA
39375,cum_climate,8045848.803227769,0,NA,NA,NA,NA
39375,cum_fishing,8045848.803227769,0,NA,NA,NA,NA
39375,cum_land-based,8045848.803227769,0,NA,NA,NA,NA
39375,cum_ocean,8045848.803227769,0,NA,NA,NA,NA
39375,dem_dest,8045848.803227769,NA,NA,NA,NA,NA
39375,dem_nondest_hb,8045848.803227769,NA,NA,NA,NA,NA
39375,dem_nondest_lb,8045848.803227769,NA,NA,NA,NA,NA
39375,direct_human,8045848.803227769,NA,NA,NA,NA,NA
39375,light,8045848.803227769,NA,NA,NA,NA,NA
39375,nutrient,8045848.803227769,NA,NA,NA,NA,NA
39375,oa,8045848.803227769,NA,NA,NA,NA,NA
39375,organic,8045848.803227769,NA,NA,NA,NA,NA
39375,pel_hb,8045848.803227769,NA,NA,NA,NA,NA
39375,pel_lb,8045848.803227769,NA,NA,NA,NA,NA
39375,shipping,8045848.803227769,NA,NA,NA,NA,NA
39375,slr,8045848.803227769,NA,NA,NA,NA,NA
39375,sst,8045848.803227769,NA,NA,NA,NA,NA
39378,art_fish,29474116.355001215,7412290.523193625,2903802.452569235,169635.9484018815,715539.9357616563,56186.70116086866
39378,cum_all,29474116.355001215,16330526.452700417,3677715.7094653985,235604.80468374782,1174887.3066083395,101526.75448817456
39378,cum_climate,29474116.355001215,0,NA,NA,NA,NA
39378,cum_fishing,29474116.355001215,16330526.452700417,3677715.7094653985,235604.80468374782,1174887.3066083395,101526.75448817456
39378,cum_land-based,29474116.355001215,0,NA,NA,NA,NA
39378,cum_ocean,29474116.355001215,0,NA,NA,NA,NA
39378,dem_dest,29474116.355001215,8521997.51889482,392367.2902208908,34208.72573485109,303786.47841101687,28932.54458231492
39378,dem_nondest_hb,29474116.355001215,4643991.266003114,179212.0163693014,41636.596785375936,115658.57173258063,48514.3198886068
39378,dem_nondest_lb,29474116.355001215,1923042.2854840795,129521.4276919617,6159.9109465259835,5174.010807194568,1844.3056215615982
39378,direct_human,29474116.355001215,NA,NA,NA,NA,NA
39378,light,29474116.355001215,NA,NA,NA,NA,NA
39378,nutrient,29474116.355001215,NA,NA,NA,NA,NA
39378,oa,29474116.355001215,NA,NA,NA,NA,NA
39378,organic,29474116.355001215,NA,NA,NA,NA,NA
39378,pel_hb,29474116.355001215,9004170.791838631,797495.3939485209,32083.233357731006,517229.0517834455,7571.957448465188
39378,pel_lb,29474116.355001215,15358456.877302868,114321.62477475904,3963.6852583962077,149069.14626338021,4196.843213197949
39378,shipping,29474116.355001215,NA,NA,NA,NA,NA
39378,slr,29474116.355001215,NA,NA,NA,NA,NA
39378,sst,29474116.355001215,NA,NA,NA,NA,NA
39379,art_fish,984.1536184753386,NA,NA,NA,NA,NA
39379,cum_all,984.1536184753386,581.5850140016883,46.282290626992484,0,60.2543031739678,0
39379,cum_climate,984.1536184753386,0,NA,NA,NA,NA
39379,cum_fishing,984.1536184753386,13.098761615179372,0,0,0,0
39379,cum_land-based,984.1536184753386,572.8525061598287,46.282290626992484,0,60.2543031739678,0
39379,cum_ocean,984.1536184753386,0,NA,NA,NA,NA
39379,dem_dest,984.1536184753386,NA,NA,NA,NA,NA
39379,dem_nondest_hb,984.1536184753386,13.098761615179372,0,0,0,0
39379,dem_nondest_lb,984.1536184753386,NA,NA,NA,NA,NA
39379,direct_human,984.1536184753386,488.1471812254674,46.282290626992484,0,0,0
39379,light,984.1536184753386,NA,NA,NA,NA,NA
39379,nutrient,984.1536184753386,NA,NA,NA,NA,NA
39379,oa,984.1536184753386,NA,NA,NA,NA,NA
39379,organic,984.1536184753386,291.6657560137103,0,0,225.29869739964408,13.972011956535374
39379,pel_hb,984.1536184753386,NA,NA,NA,NA,NA
39379,pel_lb,984.1536184753386,NA,NA,NA,NA,NA
39379,shipping,984.1536184753386,NA,NA,NA,NA,NA
39379,slr,984.1536184753386,NA,NA,NA,NA,NA
39379,sst,984.1536184753386,NA,NA,NA,NA,NA
39380,art_fish,5991514.137313687,1801874.3746761433,408508.45744142623,83569.22558398313,258752.9361566383,22411.98106639764
39380,cum_all,5991514.137313687,2299096.378045557,476410.69094107824,100780.12504097815,314944.8768142411,24220.483411269182
39380,cum_climate,5991514.137313687,0,NA,NA,NA,NA
39380,cum_fishing,5991514.137313687,2299096.378045557,476410.69094107824,100780.12504097815,314944.8768142411,24220.483411269182
39380,cum_land-based,5991514.137313687,0,NA,NA,NA,NA
39380,cum_ocean,5991514.137313687,0,NA,NA,NA,NA
39380,dem_dest,5991514.137313687,NA,NA,NA,NA,NA
39380,dem_nondest_hb,5991514.137313687,588859.192756549,11229.131669458902,0,18857.850408317463,1567.4851321756723
39380,dem_nondest_lb,5991514.137313687,NA,NA,NA,NA,NA
39380,direct_human,5991514.137313687,NA,NA,NA,NA,NA
39380,light,5991514.137313687,NA,NA,NA,NA,NA
39380,nutrient,5991514.137313687,NA,NA,NA,NA,NA
39380,oa,5991514.137313687,NA,NA,NA,NA,NA
39380,organic,5991514.137313687,NA,NA,NA,NA,NA
39380,pel_hb,5991514.137313687,972592.6526673163,138762.16738108452,20145.895300575172,60476.982199068705,1592.8094067375882
39380,pel_lb,5991514.137313687,NA,NA,NA,NA,NA
39380,shipping,5991514.137313687,NA,NA,NA,NA,NA
39380,slr,5991514.137313687,NA,NA,NA,NA,NA
39380,sst,5991514.137313687,NA,NA,NA,NA,NA
39381,art_fish,282296638.8278457,8018038.385946777,2987659.850866437,159294.91275637134,843872.8691789018,58174.219914382586
39381,cum_all,282296638.8278457,75176784.42916566,4137725.877507848,232966.71409183307,1721232.2856476353,169435.100731261
39381,cum_climate,282296638.8278457,0,NA,NA,NA,NA
39381,cum_fishing,282296638.8278457,75176784.42916566,4137725.877507848,232966.71409183307,1721232.2856476353,169435.100731261
39381,cum_land-based,282296638.8278457,0,NA,NA,NA,NA
39381,cum_ocean,282296638.8278457,0,NA,NA,NA,NA
39381,dem_dest,282296638.8278457,11188885.290591437,534056.5941454449,45856.1444993798,437514.3550339146,50606.62873189314
39381,dem_nondest_hb,282296638.8278457,NA,NA,NA,NA,NA
39381,dem_nondest_lb,282296638.8278457,NA,NA,NA,NA,NA
39381,direct_human,282296638.8278457,NA,NA,NA,NA,NA
39381,light,282296638.8278457,NA,NA,NA,NA,NA
39381,nutrient,282296638.8278457,NA,NA,NA,NA,NA
39381,oa,282296638.8278457,NA,NA,NA,NA,NA
39381,organic,282296638.8278457,NA,NA,NA,NA,NA
39381,pel_hb,282296638.8278457,12816412.52900286,952589.097174547,40491.76504868815,826447.1500070522,75381.62635249579
39381,pel_lb,282296638.8278457,73842647.61881542,365652.80251861823,15435.580643005014,209160.15161062317,11532.149697229812
39381,shipping,282296638.8278457,NA,NA,NA,NA,NA
39381,slr,282296638.8278457,NA,NA,NA,NA,NA
39381,sst,282296638.8278457,NA,NA,NA,NA,NA
39383,art_fish,5793814.529016074,3357443.1298037623,1064516.2684329997,43325.463805042185,374764.3011651913,33710.97279111251
39383,cum_all,5793814.529016074,4577025.157363004,1479796.7856365587,80941.61403100062,660429.9528237409,68882.89414461095
39383,cum_climate,5793814.529016074,0,NA,NA,NA,NA
